City,State,Year,cy,annual_pop,hom,lh,hom_rate,clr_r,clr_lag,clr,clr_lp,unemp,bl,so,south
Lubbock,Texas,2012,Lubbock 2012,236055,11,8,4.659930948,0.727272727,0.50,8,4,5.3,,,0
Lubbock,Texas,2013,Lubbock 2013,239411,5,11,2.088458759,1,0.73,5,8,4.8,,398,0
Lubbock,Texas,2014,Lubbock 2014,244071,12,5,4.916602136,0.666666667,1.00,8,5,3.9,,,0
Lubbock,Texas,2015,Lubbock 2015,247644,16,12,6.460887403,0.8125,0.67,13,8,3.3,,,0
Lubbock,Texas,2016,Lubbock 2016,251086,6,16,2.389619493,1,0.81,6,13,3.4,,,0
Winston-Salem,North Carolina,1990,Winston-Salem 1990,167642,24,,14.31622147,1,1.00,24,,5.2,,410,1
Winston-Salem,North Carolina,1991,Winston-Salem 1991,,23,24,13.44887673,1.391304348,1.00,32,24,5.8,,,1
Winston-Salem,North Carolina,1992,Winston-Salem 1992,,33,23,18.92266936,0.848484848,1.39,28,32,6.6,,,1
Winston-Salem,North Carolina,1993,Winston-Salem 1993,,36,33,20.25088598,0.75,0.85,27,28,5.4,,437,1
Winston-Salem,North Carolina,1994,Winston-Salem 1994,,41,36,22.6336767,0.512195122,0.75,21,27,4.9,,,1
Winston-Salem,North Carolina,1995,Winston-Salem 1995,,23,41,12.46463836,0.913043478,0.51,21,21,4.3,,,1
Winston-Salem,North Carolina,1996,Winston-Salem 1996,,28,23,14.90170199,0.785714286,0.91,22,21,4.2,,,1
Winston-Salem,North Carolina,1997,Winston-Salem 1997,,13,28,6.796532723,0.923076923,0.79,12,22,3.7,,474,1
Winston-Salem,North Carolina,1998,Winston-Salem 1998,,18,13,9.247367069,0.777777778,0.92,14,12,3.5,,,1
Winston-Salem,North Carolina,1999,Winston-Salem 1999,,17,18,8.584731298,0.470588235,0.78,8,14,3.1,,475,1
Winston-Salem,North Carolina,2000,Winston-Salem 2000,201399,20,17,9.930535901,0.55,0.47,11,8,3.7,37.1,431,1
Winston-Salem,North Carolina,2001,Winston-Salem 2001,201956,15,20,7.427360415,0.466666667,0.55,7,11,5.5,,,1
Winston-Salem,North Carolina,2002,Winston-Salem 2002,204209,15,15,7.345415726,0.6,0.47,9,7,6.7,,,1
Winston-Salem,North Carolina,2003,Winston-Salem 2003,206410,11,15,5.329199167,1,0.60,11,9,6.5,,441,1
Winston-Salem,North Carolina,2004,Winston-Salem 2004,207914,21,11,10.10032994,0.285714286,1.00,6,11,5.9,,,1
Winston-Salem,North Carolina,2005,Winston-Salem 2005,209992,16,21,7.61933788,0.25,0.29,4,6,4.9,,,1
Winston-Salem,North Carolina,2006,Winston-Salem 2006,213310,20,16,9.376025503,0.75,0.25,15,4,4.5,,,1
Winston-Salem,North Carolina,2007,Winston-Salem 2007,217820,21,20,9.640987972,0.714285714,0.75,15,15,4.4,,500,1
Winston-Salem,North Carolina,2008,Winston-Salem 2008,221958,19,21,8.560178052,1.157894737,0.71,22,15,5.5,,,1
Winston-Salem,North Carolina,2009,Winston-Salem 2009,225690,15,19,6.646284727,0.733333333,1.16,11,22,8.9,,,1
Winston-Salem,North Carolina,2010,Winston-Salem 2010,230033,11,15,4.781922594,0.909090909,0.73,10,11,9.3,34.7,,1
Winston-Salem,North Carolina,2011,Winston-Salem 2011,231847,14,11,6.038465022,0.928571429,0.91,13,10,9.2,,,1
Winston-Salem,North Carolina,2012,Winston-Salem 2012,233867,6,14,2.565560767,1.666666667,0.93,10,13,8.4,,,1
Winston-Salem,North Carolina,2013,Winston-Salem 2013,235741,15,6,6.362915233,0.466666667,1.67,7,10,7.3,,554,1
Winston-Salem,North Carolina,2014,Winston-Salem 2014,238508,13,15,5.450550925,0.461538462,0.47,6,7,5.8,,,1
Winston-Salem,North Carolina,2015,Winston-Salem 2015,239696,10,13,4.171951138,1.3,0.46,13,6,5.5,,,1
Winston-Salem,North Carolina,2016,Winston-Salem 2016,241656,23,10,9.517661469,0.652173913,1.30,15,13,5.2,,,1
Garland,Texas,1990,Garland 1990,180650,11,,6.089122613,0.909090909,0.65,10,,4.1,,220,0
Garland,Texas,1991,Garland 1991,,13,11,7.058810753,1,0.91,13,10,5,,,0
Garland,Texas,1992,Garland 1992,,15,13,7.99215703,0.933333333,1.00,14,13,5.7,,,0
Garland,Texas,1993,Garland 1993,,12,15,6.276117803,0.916666667,0.93,11,14,5.1,,241,0
Garland,Texas,1994,Garland 1994,,10,12,5.135632042,0.9,0.92,9,11,4.4,,,0
Garland,Texas,1995,Garland 1995,,7,10,3.531162509,1,0.90,7,9,4,,,0
Garland,Texas,1996,Garland 1996,,14,7,6.939212499,0.642857143,1.00,9,7,3.5,,,0
Garland,Texas,1997,Garland 1997,,4,14,1.948662487,1.5,0.64,6,9,3.2,,288,0
Garland,Texas,1998,Garland 1998,,1,4,0.478959317,4,1.50,4,6,2.9,,,0
Garland,Texas,1999,Garland 1999,,1,1,0.471024903,,4.00,,4,2.8,,280,0
Garland,Texas,2000,Garland 2000,215818,4,1,1.853413524,0.5,0.00,2,,3.2,11.9,280,0
Garland,Texas,2001,Garland 2001,216132,9,4,4.164121925,1.222222222,0.50,11,2,4.4,,,0
Garland,Texas,2002,Garland 2002,218336,11,9,5.038106405,0.727272727,1.22,8,11,6.2,,,0
Garland,Texas,2003,Garland 2003,218161,7,11,3.208639491,0.857142857,0.73,6,8,6.2,,288,0
Garland,Texas,2004,Garland 2004,217407,6,7,2.759800742,1.166666667,0.86,7,6,5.4,,,0
Garland,Texas,2005,Garland 2005,216788,7,6,3.228961013,1.142857143,1.17,8,7,5.4,,,0
Garland,Texas,2006,Garland 2006,217004,3,7,1.382462996,2,1.14,6,8,4.9,,,0
Garland,Texas,2007,Garland 2007,219151,7,3,3.194144677,1.142857143,2.00,8,6,4.4,,320,0
Garland,Texas,2008,Garland 2008,220441,10,7,4.536361203,0.9,1.14,9,8,5.2,,,0
Garland,Texas,2009,Garland 2009,222256,7,10,3.149521273,0.857142857,0.90,6,9,8.3,,,0
Garland,Texas,2010,Garland 2010,227355,7,7,3.078885443,0.857142857,0.86,6,6,8.3,14.5,,0
Garland,Texas,2011,Garland 2011,230078,5,7,2.173176053,1,0.86,5,6,8,,,0
Garland,Texas,2012,Garland 2012,233775,7,5,2.994332157,1,1.00,7,5,6.8,,,0
Garland,Texas,2013,Garland 2013,234783,6,7,2.555551296,1.166666667,1.00,7,7,6.6,,,0
Garland,Texas,2014,Garland 2014,235761,5,6,2.120791819,0.6,1.17,3,7,5.4,,,0
Garland,Texas,2015,Garland 2015,237331,8,5,3.370819657,0.875,0.60,7,3,4.2,,,0
Garland,Texas,2016,Garland 2016,236500,7,8,2.959830867,1.142857143,0.88,8,7,3.9,,,0
Glendale,Arizona,1990,Glendale 1990,148134,15,,10.12596703,0.8,1.14,12,,4.3,,192,0
Glendale,Arizona,1991,Glendale 1991,,8,15,5.151552227,1.125,0.80,9,12,5.2,,,0
Glendale,Arizona,1992,Glendale 1992,,12,8,7.386797331,0.833333333,1.13,10,9,6.5,,,0
Glendale,Arizona,1993,Glendale 1993,,16,12,9.433350431,0.6875,0.83,11,10,5.1,,205,0
Glendale,Arizona,1994,Glendale 1994,,3,16,1.697120552,1,0.69,3,11,4.6,,,0
Glendale,Arizona,1995,Glendale 1995,,9,3,4.893192482,0.888888889,1.00,8,3,3.6,,,0
Glendale,Arizona,1996,Glendale 1996,,11,9,5.75651009,0.636363636,0.89,7,8,3.7,,,0
Glendale,Arizona,1997,Glendale 1997,,13,11,6.55747628,0.615384615,0.64,8,7,2.9,,257,0
Glendale,Arizona,1998,Glendale 1998,,12,13,5.842088352,0.916666667,0.62,11,8,2.8,,,0
Glendale,Arizona,1999,Glendale 1999,,16,12,7.527109355,0.6875,0.92,11,11,3,,273,0
Glendale,Arizona,2000,Glendale 2000,219721,12,16,5.461471594,0.75,0.69,9,11,3.4,4.7,288,0
Glendale,Arizona,2001,Glendale 2001,219983,17,12,7.727869881,0.352941176,0.75,6,9,4.4,,,0
Glendale,Arizona,2002,Glendale 2002,221331,17,17,7.680803864,0.470588235,0.35,8,6,5.8,,,0
Glendale,Arizona,2003,Glendale 2003,222353,14,17,6.296294631,0.857142857,0.47,12,8,5.4,,334,0
Glendale,Arizona,2004,Glendale 2004,222942,18,14,8.073848804,1.388888889,0.86,25,12,4.6,,,0
Glendale,Arizona,2005,Glendale 2005,224599,19,18,8.459521191,0.789473684,1.39,15,25,4.2,,,0
Glendale,Arizona,2006,Glendale 2006,228277,21,19,9.199349913,0.476190476,0.79,10,15,3.7,,,0
Glendale,Arizona,2007,Glendale 2007,230755,15,21,6.500400858,0.666666667,0.48,10,10,3.4,,390,0
Glendale,Arizona,2008,Glendale 2008,231004,17,15,7.359179928,0.705882353,0.67,12,10,5.6,,,0
Glendale,Arizona,2009,Glendale 2009,230649,18,17,7.804065918,0.722222222,0.71,13,12,9.5,,,0
Glendale,Arizona,2010,Glendale 2010,226168,12,18,5.305790386,0.583333333,0.72,7,13,12.2,6,,0
Glendale,Arizona,2011,Glendale 2011,229233,22,12,9.59722204,0.545454545,0.58,12,7,9.5,,,0
Glendale,Arizona,2012,Glendale 2012,233564,12,22,5.137778082,0.416666667,0.55,5,12,8.1,,,0
Glendale,Arizona,2013,Glendale 2013,236885,13,12,5.48789497,0.846153846,0.42,11,5,7.1,,390,0
Glendale,Arizona,2014,Glendale 2014,240020,20,13,8.332638947,0.8,0.85,16,11,6.3,,,0
Glendale,Arizona,2015,Glendale 2015,243184,13,20,5.345746431,0.538461538,0.80,7,16,5.5,,,0
Glendale,Arizona,2016,Glendale 2016,246000,23,13,9.349593496,0.434782609,0.54,10,7,4.9,,,0
Hialeah,Florida,1990,Hialeah 1990,188004,14,,7.446650071,0.357142857,0.43,5,,7.7,,335,0
Hialeah,Florida,1991,Hialeah 1991,,28,14,14.59663756,0.285714286,0.36,8,5,9.2,,,0
Hialeah,Florida,1992,Hialeah 1992,,9,28,4.60014516,0.888888889,0.29,8,8,9.6,,,0
Hialeah,Florida,1993,Hialeah 1993,,,9,0,#DIV/0!,0.89,,8,8,,306,0
Hialeah,Florida,1994,Hialeah 1994,,,,0,#DIV/0!,#DIV/0!,,,8.5,,,0
Hialeah,Florida,1995,Hialeah 1995,,17,,8.208238174,0.352941176,#DIV/0!,6,,7.8,,,0
Hialeah,Florida,1996,Hialeah 1996,,12,17,5.689091168,,0.35,,6,7.4,,,0
Hialeah,Florida,1997,Hialeah 1997,,12,12,5.587866878,,0.00,,,6.6,,342,0
Hialeah,Florida,1998,Hialeah 1998,,8,12,3.66012115,1,0.00,8,,5.8,,,0
Hialeah,Florida,1999,Hialeah 1999,,10,8,4.496544406,0.6,1.00,6,8,5.1,,343,0
Hialeah,Florida,2000,Hialeah 2000,226211,8,10,3.536521212,0.625,0.60,5,6,5.1,2.4,333,0
Hialeah,Florida,2001,Hialeah 2001,226144,9,8,3.979765105,0.666666667,0.63,6,5,6,,,0
Hialeah,Florida,2002,Hialeah 2002,226363,9,9,3.975914792,0.555555556,0.67,5,6,6.2,,,0
Hialeah,Florida,2003,Hialeah 2003,226601,13,9,5.736956148,0.384615385,0.56,5,5,5.5,,344,0
Hialeah,Florida,2004,Hialeah 2004,226066,12,13,5.308184336,0.5,0.38,6,5,4.8,,,0
Hialeah,Florida,2005,Hialeah 2005,225742,8,12,3.543868664,0.75,0.50,6,6,4.1,,,0
Hialeah,Florida,2006,Hialeah 2006,225858,5,8,2.21378034,0.8,0.75,4,6,3.5,,,0
Hialeah,Florida,2007,Hialeah 2007,225302,7,5,3.106940906,1,0.80,7,4,4,,,0
Hialeah,Florida,2008,Hialeah 2008,223762,8,7,3.57522725,0.875,1.00,7,7,6.8,,,0
Hialeah,Florida,2009,Hialeah 2009,223266,8,8,3.583169851,0.75,0.88,6,7,14.2,,,0
Hialeah,Florida,2010,Hialeah 2010,225460,12,8,5.322451876,0.583333333,0.75,7,6,13.3,2.7,,0
Hialeah,Florida,2011,Hialeah 2011,230396,4,12,1.736141252,0.75,0.58,3,7,11.1,,,0
Hialeah,Florida,2012,Hialeah 2012,232730,4,4,1.718729859,0.25,0.75,1,3,9.8,,,0
Hialeah,Florida,2013,Hialeah 2013,234616,13,4,5.540969073,0.230769231,0.25,3,1,8.5,,292,0
Hialeah,Florida,2014,Hialeah 2014,235145,6,13,2.551617087,0.666666667,0.23,4,3,6.9,,,0
Hialeah,Florida,2015,Hialeah 2015,236339,7,6,2.961847177,0.428571429,0.67,3,4,6.4,,,0
Hialeah,Florida,2016,Hialeah 2016,236886,7,7,2.955007894,0.857142857,0.43,6,3,5.6,,,0
Reno,Nevada,1990,Reno 1990,133850,11,,8.218154651,1.090909091,0.86,12,,5.3,,313,0
Reno,Nevada,1991,Reno 1991,,9,11,6.483215675,0.888888889,1.09,8,12,5.7,,,0
Reno,Nevada,1992,Reno 1992,,13,9,9.040962515,1.076923077,0.89,14,8,6.7,,,0
Reno,Nevada,1993,Reno 1993,,16,13,10.75557946,0.6875,1.08,11,14,6.4,,288,0
Reno,Nevada,1994,Reno 1994,,21,16,13.66031354,0.761904762,0.69,16,11,5.7,,,0
Reno,Nevada,1995,Reno 1995,,14,21,8.821676118,1,0.76,14,16,5.3,,,0
Reno,Nevada,1996,Reno 1996,,11,14,6.720840716,0.545454545,1.00,6,14,4.9,,,0
Reno,Nevada,1997,Reno 1997,,13,11,7.708728653,1.461538462,0.55,19,6,4.3,,314,0
Reno,Nevada,1998,Reno 1998,,10,13,5.760036864,0.9,1.46,9,19,4,,,0
Reno,Nevada,1999,Reno 1999,,14,10,7.839623698,1.071428571,0.90,15,9,3.6,,320,0
Reno,Nevada,2000,Reno 2000,183547,9,14,4.903376247,1.111111111,1.07,10,15,3.9,2.6,320,0
Reno,Nevada,2001,Reno 2001,184519,6,9,3.251697657,1.333333333,1.11,8,10,4.8,,,0
Reno,Nevada,2002,Reno 2002,189957,9,6,4.73791437,0.888888889,1.33,8,8,5.5,,,0
Reno,Nevada,2003,Reno 2003,195308,11,9,5.632129764,0.818181818,0.89,9,8,5,,333,0
Reno,Nevada,2004,Reno 2004,200396,9,11,4.491107607,0.888888889,0.82,8,9,4.4,,,0
Reno,Nevada,2005,Reno 2005,205774,8,9,3.887760358,1,0.89,8,8,3.9,,,0
Reno,Nevada,2006,Reno 2006,210863,23,8,10.90755609,1.043478261,1.00,24,8,3.8,,,0
Reno,Nevada,2007,Reno 2007,214781,17,23,7.91503904,0.764705882,1.04,13,24,4.1,,363,0
Reno,Nevada,2008,Reno 2008,218986,15,17,6.849752952,0.733333333,0.76,11,13,6.7,,,0
Reno,Nevada,2009,Reno 2009,222023,9,15,4.053634083,0.888888889,0.73,8,11,10.8,,,0
Reno,Nevada,2010,Reno 2010,225750,9,9,3.986710963,1.111111111,0.89,10,8,12.7,2.9,,0
Reno,Nevada,2011,Reno 2011,227160,14,9,6.163056876,0.714285714,1.11,10,10,12.7,,,0
Reno,Nevada,2012,Reno 2012,229069,7,14,3.055847801,0.857142857,0.71,6,10,11,,,0
Reno,Nevada,2013,Reno 2013,231161,14,7,6.056384944,0.714285714,0.86,10,6,9.5,,291,0
Reno,Nevada,2014,Reno 2014,234301,15,14,6.402021332,0.533333333,0.71,8,10,7.6,,,0
Reno,Nevada,2015,Reno 2015,238335,15,15,6.293662282,0.733333333,0.53,11,8,6.1,,,0
Reno,Nevada,2016,Reno 2016,242476,9,15,3.71170755,0.777777778,0.73,7,11,5,,,0
Baton Rouge,Louisiana,1990,Baton Rouge 1990,219531,49,,22.32031012,0.775510204,0.78,38,,5.7,,646,1
Baton Rouge,Louisiana,1991,Baton Rouge 1991,,58,49,26.33490737,0.862068966,0.78,50,38,6.3,,,1
Baton Rouge,Louisiana,1992,Baton Rouge 1992,,58,58,26.25040168,0.810344828,0.86,47,50,5.6,,,1
Baton Rouge,Louisiana,1993,Baton Rouge 1993,,73,58,32.93361846,0.753424658,0.81,55,47,6.1,,663,1
Baton Rouge,Louisiana,1994,Baton Rouge 1994,,64,73,28.78124902,0.84375,0.75,54,55,6.8,,,1
Baton Rouge,Louisiana,1995,Baton Rouge 1995,,65,64,29.13805161,0.630769231,0.84,41,54,6,,,1
Baton Rouge,Louisiana,1996,Baton Rouge 1996,,71,65,31.72688071,,0.63,,41,5.7,,,1
Baton Rouge,Louisiana,1997,Baton Rouge 1997,,58,71,25.8358798,0.810344828,0.00,47,,5.6,,701,1
Baton Rouge,Louisiana,1998,Baton Rouge 1998,,64,58,28.41880437,0.75,0.81,48,47,4.8,,,1
Baton Rouge,Louisiana,1999,Baton Rouge 1999,,53,64,23.46046248,0.641509434,0.75,34,48,4.1,,724,1
Baton Rouge,Louisiana,2000,Baton Rouge 2000,226623,58,53,25.59316574,0.655172414,0.64,38,34,5.8,50,599,1
Baton Rouge,Louisiana,2001,Baton Rouge 2001,226370,46,58,20.32071388,0.717391304,0.66,33,38,6.6,,,1
Baton Rouge,Louisiana,2002,Baton Rouge 2002,224549,59,46,26.27488878,0.627118644,0.72,37,33,6.9,,,1
Baton Rouge,Louisiana,2003,Baton Rouge 2003,223046,41,59,18.38185845,0.658536585,0.63,27,37,7.5,,604,1
Baton Rouge,Louisiana,2004,Baton Rouge 2004,222818,47,41,21.09344846,0.723404255,0.66,34,27,7.2,,,1
Baton Rouge,Louisiana,2005,Baton Rouge 2005,222529,49,47,22.01960194,0.795918367,0.72,39,34,7.5,,,1
Baton Rouge,Louisiana,2006,Baton Rouge 2006,220975,57,49,25.79477316,0.666666667,0.80,38,39,4.8,,,1
Baton Rouge,Louisiana,2007,Baton Rouge 2007,229995,71,57,30.87023631,0.647887324,0.67,46,38,4.5,,634,1
Baton Rouge,Louisiana,2008,Baton Rouge 2008,228814,67,71,29.28142509,0.597014925,0.65,40,46,5.2,,,1
Baton Rouge,Louisiana,2009,Baton Rouge 2009,228177,75,67,32.86921995,0.573333333,0.60,43,40,6.7,,,1
Baton Rouge,Louisiana,2010,Baton Rouge 2010,229369,69,75,30.08253077,0.52173913,0.57,36,43,8.3,54.5,,1
Baton Rouge,Louisiana,2011,Baton Rouge 2011,228595,64,69,27.9971128,0.625,0.52,40,36,8.7,,,1
Baton Rouge,Louisiana,2012,Baton Rouge 2012,228834,66,64,28.8418679,0.606060606,0.63,40,40,7.8,,,1
Baton Rouge,Louisiana,2013,Baton Rouge 2013,228280,49,66,21.46486771,0.551020408,0.61,27,40,7,,658,1
Baton Rouge,Louisiana,2014,Baton Rouge 2014,227774,53,49,23.2686786,0.58490566,0.55,31,27,6.4,,,1
Baton Rouge,Louisiana,2015,Baton Rouge 2015,227044,60,53,26.42659573,0.483333333,0.58,29,31,6.1,,,1
Baton Rouge,Louisiana,2016,Baton Rouge 2016,226397,47,60,20.7599924,0.659574468,0.48,31,29,5.6,,,1
Irvine,California,1990,Irvine 1990,110330,,,0,#DIV/0!,0.66,,,2.4,,,0
Irvine,California,1991,Irvine 1991,,,,0,#DIV/0!,#DIV/0!,,,3.7,,,0
Irvine,California,1992,Irvine 1992,,3,,2.562613182,0.666666667,#DIV/0!,2,,4.7,,,0
Irvine,California,1993,Irvine 1993,,1,3,0.830309622,2,0.67,2,2,4.8,,128,0
Irvine,California,1994,Irvine 1994,,1,1,0.807715297,1,2.00,1,2,4,,,0
Irvine,California,1995,Irvine 1995,,2,1,1.572636131,,1.00,,1,3.5,,,0
Irvine,California,1996,Irvine 1996,,1,2,0.766025248,1,0.00,1,,2.9,,,0
Irvine,California,1997,Irvine 1997,,1,1,0.746753489,,1.00,,1,2.3,,138,0
Irvine,California,1998,Irvine 1998,,4,1,2.913710465,0.75,0.00,3,,2,,,0
Irvine,California,1999,Irvine 1999,,2,4,1.421959318,,0.75,,3,1.9,,154,0
Irvine,California,2000,Irvine 2000,144023,1,2,0.694333544,2,0.00,2,,2.6,1.4,158,0
Irvine,California,2001,Irvine 2001,145901,,1,0,#DIV/0!,2.00,,2,2.9,,,0
Irvine,California,2002,Irvine 2002,153484,1,,0.65153371,1,#DIV/0!,1,,3.7,,,0
Irvine,California,2003,Irvine 2003,160753,2,1,1.244144744,1,1.00,2,1,3.5,,149,0
Irvine,California,2004,Irvine 2004,167958,2,2,1.190773884,1.5,1.00,3,2,3.1,,,0
Irvine,California,2005,Irvine 2005,174612,2,2,1.145396651,1.5,1.50,3,3,2.8,,,0
Irvine,California,2006,Irvine 2006,180429,4,2,2.216938519,0.75,1.50,3,3,2.5,,,0
Irvine,California,2007,Irvine 2007,185761,4,4,2.153304515,1.25,0.75,5,3,2.9,,179,0
Irvine,California,2008,Irvine 2008,191474,1,4,0.522264119,,1.25,,5,4,,,0
Irvine,California,2009,Irvine 2009,198871,3,1,1.50851557,0.333333333,0.00,1,,6.5,,,0
Irvine,California,2010,Irvine 2010,213392,,3,0,#DIV/0!,0.33,2,1,7.4,1.8,,0
Irvine,California,2011,Irvine 2011,220261,2,,0.908013675,1.5,#DIV/0!,3,2,6.8,,,0
Irvine,California,2012,Irvine 2012,229083,2,2,0.873046014,1,1.50,2,3,5.9,,,0
Irvine,California,2013,Irvine 2013,236134,2,2,0.846976717,1,1.00,2,2,4.9,,198,0
Irvine,California,2014,Irvine 2014,247283,,2,0,#DIV/0!,1.00,,2,4.1,,,0
Irvine,California,2015,Irvine 2015,255614,2,,0.782429757,0.5,#DIV/0!,1,,3.3,,,0
Irvine,California,2016,Irvine 2016,265721,3,2,1.129003729,1,0.50,3,1,3.8,,,0
Chesapeake,Virginia,1990,Chesapeake 1990,151976,7,,4.60599042,1.285714286,1.00,9,,4.3,,265,1
Chesapeake,Virginia,1991,Chesapeake 1991,,11,7,7.020051821,0.636363636,1.29,7,9,5.5,,,1
Chesapeake,Virginia,1992,Chesapeake 1992,,9,11,5.575793621,1,0.64,9,7,5.5,,,1
Chesapeake,Virginia,1993,Chesapeake 1993,,13,9,7.825197135,0.692307692,1.00,9,9,4.6,,270,1
Chesapeake,Virginia,1994,Chesapeake 1994,,19,13,11.12099644,0.894736842,0.69,17,9,5,,,1
Chesapeake,Virginia,1995,Chesapeake 1995,,10,19,5.695863664,0.8,0.89,8,17,4,,,1
Chesapeake,Virginia,1996,Chesapeake 1996,,13,10,7.210845111,0.769230769,0.80,10,8,3.9,,,1
Chesapeake,Virginia,1997,Chesapeake 1997,,11,13,5.945881666,0.909090909,0.77,10,10,3.8,,308,1
Chesapeake,Virginia,1998,Chesapeake 1998,,4,11,2.10837023,0.75,0.91,3,10,2.7,,,1
Chesapeake,Virginia,1999,Chesapeake 1999,,10,4,5.143027597,0.4,0.75,4,3,2.6,,339,1
Chesapeake,Virginia,2000,Chesapeake 2000,199153,11,10,5.523391563,0.363636364,0.40,4,4,2.3,28.5,332,1
Chesapeake,Virginia,2001,Chesapeake 2001,200224,,11,0,#DIV/0!,0.36,,4,2.9,,,1
Chesapeake,Virginia,2002,Chesapeake 2002,202325,6,,2.965525763,0.833333333,#DIV/0!,5,,3.7,,,1
Chesapeake,Virginia,2003,Chesapeake 2003,203970,5,6,2.451340883,0.4,0.83,2,5,3.9,,324,1
Chesapeake,Virginia,2004,Chesapeake 2004,206909,12,5,5.799651054,0.416666667,0.40,5,2,3.8,,,1
Chesapeake,Virginia,2005,Chesapeake 2005,211927,14,12,6.606048309,0.5,0.42,7,5,3.6,,,1
Chesapeake,Virginia,2006,Chesapeake 2006,215128,7,14,3.253876762,0.714285714,0.50,5,7,3.3,,,1
Chesapeake,Virginia,2007,Chesapeake 2007,217271,12,7,5.523056459,0.416666667,0.71,5,5,3,,360,1
Chesapeake,Virginia,2008,Chesapeake 2008,217450,12,12,5.518510002,0.583333333,0.42,7,5,3.9,,,1
Chesapeake,Virginia,2009,Chesapeake 2009,218458,12,12,5.493046718,0.416666667,0.58,5,7,6.4,,,1
Chesapeake,Virginia,2010,Chesapeake 2010,223550,9,12,4.025944979,0.444444444,0.42,4,5,7.2,29.8,,1
Chesapeake,Virginia,2011,Chesapeake 2011,225332,12,9,5.325475299,0.416666667,0.44,5,4,6.9,,,1
Chesapeake,Virginia,2012,Chesapeake 2012,228075,12,12,5.261427162,0.416666667,0.42,5,5,6.4,,,1
Chesapeake,Virginia,2013,Chesapeake 2013,230330,8,12,3.473277471,1.125,0.42,9,5,5.9,,364,1
Chesapeake,Virginia,2014,Chesapeake 2014,233380,10,8,4.284857314,0.3,1.13,3,9,5.3,,,1
Chesapeake,Virginia,2015,Chesapeake 2015,235168,11,10,4.677507144,0.090909091,0.30,1,3,4.5,,,1
Chesapeake,Virginia,2016,Chesapeake 2016,237591,14,11,5.892479092,0.285714286,0.09,4,1,4.3,,,1
Irving,Texas,1990,Irving 1990,155037,13,,8.385095171,0.538461538,0.29,7,,4.4,,238,0
Irving,Texas,1991,Irving 1991,,18,13,11.34165475,1,0.54,18,7,5.3,,,0
Irving,Texas,1992,Irving 1992,,14,18,8.621910739,0.642857143,1.00,9,18,6.1,,,0
Irving,Texas,1993,Irving 1993,,8,14,4.817913001,1.125,0.64,9,9,5.4,,269,0
Irving,Texas,1994,Irving 1994,,14,8,8.24902632,0.5,1.13,7,9,4.7,,,0
Irving,Texas,1995,Irving 1995,,5,14,2.88372254,1.4,0.50,7,7,4.2,,,0
Irving,Texas,1996,Irving 1996,,8,5,4.518318959,0.5,1.40,4,7,3.8,,,0
Irving,Texas,1997,Irving 1997,,6,8,3.319924527,0.833333333,0.50,5,4,3.4,,283,0
Irving,Texas,1998,Irving 1998,,9,6,4.880773548,0.777777778,0.83,7,5,3.1,,,0
Irving,Texas,1999,Irving 1999,,5,9,2.658626979,0.6,0.78,3,7,2.9,,309,0
Irving,Texas,2000,Irving 2000,191733,10,5,5.215586258,1.2,0.60,12,3,3,10.2,308,0
Irving,Texas,2001,Irving 2001,192378,10,10,5.198099575,0.6,1.20,6,12,4.2,,,0
Irving,Texas,2002,Irving 2002,195833,5,10,2.553195835,1,0.60,5,6,5.9,,,0
Irving,Texas,2003,Irving 2003,197130,7,5,3.550956222,1.428571429,1.00,10,5,5.9,,316,0
Irving,Texas,2004,Irving 2004,197894,10,7,5.053210305,0.6,1.43,6,10,5.2,,,0
Irving,Texas,2005,Irving 2005,198761,2,10,1.006233617,1.5,0.60,3,6,4.9,,,0
Irving,Texas,2006,Irving 2006,200381,3,2,1.497147933,0.666666667,1.50,2,3,4.4,,,0
Irving,Texas,2007,Irving 2007,203760,9,3,4.416961131,0.444444444,0.67,4,2,3.9,,324,0
Irving,Texas,2008,Irving 2008,206360,7,9,3.392130258,0.285714286,0.44,2,4,4.6,,,0
Irving,Texas,2009,Irving 2009,209462,4,7,1.909654257,1,0.29,4,2,7.5,,,0
Irving,Texas,2010,Irving 2010,216867,6,4,2.766672661,1,1.00,6,4,7.8,12.3,,0
Irving,Texas,2011,Irving 2011,219877,8,6,3.638397832,0.75,1.00,6,6,7.4,,,0
Irving,Texas,2012,Irving 2012,225812,3,8,1.328538784,0.666666667,0.75,2,6,6.5,,,0
Irving,Texas,2013,Irving 2013,229053,2,3,0.87316036,1,0.67,2,2,6,,336,0
Irving,Texas,2014,Irving 2014,232736,5,2,2.148356937,1,1.00,5,2,4.8,,,0
Irving,Texas,2015,Irving 2015,237358,9,5,3.791740746,0.777777778,1.00,7,5,3.8,,,0
Irving,Texas,2016,Irving 2016,240086,5,9,2.082587073,0.8,0.78,4,7,3.6,,,0
Scottsdale,Arizona,1990,Scottsdale 1990,130069,,,0,#DIV/0!,0.80,,,3.1,,173,0
Scottsdale,Arizona,1991,Scottsdale 1991,,8,,5.825214441,0.625,#DIV/0!,5,,3.7,,,0
Scottsdale,Arizona,1992,Scottsdale 1992,,4,8,2.766270859,1,0.63,4,5,4.7,,,0
Scottsdale,Arizona,1993,Scottsdale 1993,,3,4,1.97545172,0.333333333,1.00,1,4,3.7,,215,0
